fecha,hora_del_dia,mes,produccion_w,consumo_w,balance_w,bateria_soc_pct,temp_exterior,consumo_agua_lh,nivel_agua_litres,nivel_agua_pct
2023-04-12 03:00:00,3,4,0,629.71,-629.71,8.8,16.2,4.34,0.0,0.0
2023-04-12 04:00:00,4,4,0,360.86,-360.86,8.22,15.7,2.64,0.0,0.0
2023-04-12 05:00:00,5,4,0,585.46,-585.46,7.28,15.0,2.46,0.0,0.0
2023-04-12 06:00:00,6,4,0,496.98,-496.98,6.47,15.2,2.38,0.0,0.0
2023-04-12 07:00:00,7,4,0,2410.36,-2410.36,5.0,16.1,34.83,0.0,0.0
2023-04-12 08:00:00,8,4,70.98,2492.45,-2421.47,5.0,19.8,24.41,0.0,0.0
2023-04-12 09:00:00,9,4,161.81,2106.65,-1944.85,5.0,24.0,34.63,0.0,0.0
2023-04-12 10:00:00,10,4,1380.07,494.32,885.74,6.43,19.9,1.46,0.0,0.0
2023-04-12 11:00:00,11,4,2035.61,546.97,1488.64,8.83,26.5,4.06,0.0,0.0
2023-04-12 12:00:00,12,4,2609.86,273.26,2336.59,12.6,22.3,1.7,0.0,0.0
2023-04-12 13:00:00,13,4,474.04,387.74,86.3,12.74,25.7,2.42,0.0,0.0
2023-04-12 14:00:00,14,4,2562.96,489.87,2073.09,16.08,22.8,1.81,0.0,0.0
2023-04-12 15:00:00,15,4,2057.91,555.89,1502.02,18.5,19.1,1.14,0.0,0.0
2023-04-12 16:00:00,16,4,1409.93,456.09,953.84,20.04,23.6,4.81,0.0,0.0
2023-04-12 17:00:00,17,4,951.91,491.02,460.89,20.79,21.6,4.6,0.0,0.0
2023-04-12 18:00:00,18,4,482.58,346.7,135.87,21.0,21.5,2.86,0.0,0.0
2023-04-12 19:00:00,19,4,193.37,1629.47,-1436.1,18.69,17.3,1.15,0.0,0.0
2023-04-12 20:00:00,20,4,0,2262.71,-2262.71,15.04,18.8,19.53,0.0,0.0
2023-04-12 21:00:00,21,4,0,2378.44,-2378.44,11.2,19.5,33.49,0.0,0.0
2023-04-12 22:00:00,22,4,0,2274.38,-2274.38,7.53,17.0,20.21,0.0,0.0
2023-04-12 23:00:00,23,4,0,720.41,-720.41,6.37,15.6,4.31,0.0,0.0
2023-04-13 00:00:00,0,4,0,362.57,-362.57,5.79,13.1,2.12,0.0,0.0
2023-04-13 01:00:00,1,4,0,461.27,-461.27,5.04,11.8,2.38,0.0,0.0
2023-04-13 02:00:00,2,4,0,747.04,-747.04,5.0,11.6,1.72,0.0,0.0
2023-04-13 03:00:00,3,4,0,560.7,-560.7,5.0,10.9,2.85,0.0,0.0
2023-04-13 04:00:00,4,4,0,482.53,-482.53,5.0,13.0,2.08,0.0,0.0
2023-04-13 05:00:00,5,4,0,738.46,-738.46,5.0,14.5,2.54,0.0,0.0
2023-04-13 06:00:00,6,4,0,723.62,-723.62,5.0,17.9,2.21,0.0,0.0
2023-04-13 07:00:00,7,4,0,1919.78,-1919.78,5.0,21.4,37.83,0.0,0.0
2023-04-13 08:00:00,8,4,588.82,2840.2,-2251.38,5.0,17.5,42.58,0.0,0.0
2023-04-13 09:00:00,9,4,954.36,1978.4,-1024.05,5.0,17.0,28.87,0.0,0.0
2023-04-13 10:00:00,10,4,229.38,416.64,-187.26,5.0,22.1,3.81,0.0,0.0
2023-04-13 11:00:00,11,4,1979.75,242.54,1737.21,7.8,21.5,3.96,0.0,0.0
2023-04-13 12:00:00,12,4,2531.99,602.31,1929.68,10.91,24.9,2.52,0.0,0.0
2023-04-13 13:00:00,13,4,2901.83,429.39,2472.44,14.9,22.4,4.91,0.0,0.0
2023-04-13 14:00:00,14,4,2422.1,645.58,1776.52,17.77,26.4,2.14,0.0,0.0
2023-04-13 15:00:00,15,4,317.39,288.54,28.84,17.81,27.3,3.84,0.0,0.0
2023-04-13 16:00:00,16,4,1711.38,322.12,1389.25,20.05,25.4,4.66,0.0,0.0
2023-04-13 17:00:00,17,4,979.78,649.79,329.99,20.59,20.5,1.95,0.0,0.0
2023-04-13 18:00:00,18,4,451.46,513.42,-61.95,20.49,20.0,4.84,0.0,0.0
2023-04-13 19:00:00,19,4,197.29,2122.47,-1925.18,17.38,19.0,3.57,0.0,0.0
2023-04-13 20:00:00,20,4,0,1533.57,-1533.57,14.91,18.2,24.27,0.0,0.0
2023-04-13 21:00:00,21,4,0,2697.8,-2697.8,10.56,17.0,23.22,0.0,0.0
2023-04-13 22:00:00,22,4,0,2062.41,-2062.41,7.23,19.4,30.07,0.0,0.0
2023-04-13 23:00:00,23,4,0,458.25,-458.25,6.49,12.6,2.68,0.0,0.0
2023-04-14 00:00:00,0,4,0,374.34,-374.34,5.89,7.2,3.84,0.0,0.0
2023-04-14 01:00:00,1,4,0,480.09,-480.09,5.11,13.0,3.11,0.0,0.0
2023-04-14 02:00:00,2,4,0,723.64,-723.64,5.0,13.6,3.72,0.0,0.0
2023-04-14 03:00:00,3,4,0,386.66,-386.66,5.0,12.9,2.52,0.0,0.0
2023-04-14 04:00:00,4,4,0,434.42,-434.42,5.0,15.6,1.61,0.0,0.0
2023-04-14 05:00:00,5,4,0,477.77,-477.77,5.0,17.8,2.52,0.0,0.0
2023-04-14 06:00:00,6,4,0,474.71,-474.71,5.0,19.1,1.96,0.0,0.0
2023-04-14 07:00:00,7,4,0,1951.73,-1951.73,5.0,16.2,38.47,0.0,0.0
2023-04-14 08:00:00,8,4,82.57,1839.35,-1756.78,5.0,17.6,26.28,0.0,0.0
2023-04-14 09:00:00,9,4,927.93,2201.35,-1273.42,5.0,17.7,25.18,0.0,0.0
2023-04-14 10:00:00,10,4,1391.81,509.11,882.7,6.42,23.5,4.04,0.0,0.0
2023-04-14 11:00:00,11,4,291.94,584.73,-292.79,5.95,22.4,2.81,0.0,0.0
2023-04-14 12:00:00,12,4,370.97,402.16,-31.19,5.9,23.3,4.93,0.0,0.0
2023-04-14 13:00:00,13,4,2768.34,530.85,2237.49,9.51,24.8,1.2,0.0,0.0
2023-04-14 14:00:00,14,4,393.89,450.45,-56.55,9.42,25.9,4.03,0.0,0.0
2023-04-14 15:00:00,15,4,1894.08,401.43,1492.65,11.83,25.1,2.91,0.0,0.0
2023-04-14 16:00:00,16,4,1297.51,712.78,584.73,12.77,22.2,1.49,0.0,0.0
2023-04-14 17:00:00,17,4,1009.58,450.13,559.46,13.67,19.2,2.97,0.0,0.0
2023-04-14 18:00:00,18,4,502.38,482.9,19.48,13.7,24.0,3.22,0.0,0.0
2023-04-14 19:00:00,19,4,0,2137.86,-2137.86,10.26,22.9,4.24,0.0,0.0
2023-04-14 20:00:00,20,4,0,1890.63,-1890.63,7.21,21.2,29.01,0.0,0.0
2023-04-14 21:00:00,21,4,0,2036.86,-2036.86,5.0,19.2,26.49,0.0,0.0
2023-04-14 22:00:00,22,4,0,1275.61,-1275.61,5.0,16.3,18.96,0.0,0.0
2023-04-14 23:00:00,23,4,0,681.58,-681.58,5.0,12.7,3.82,0.0,0.0
2023-04-15 00:00:00,0,4,0,506.84,-506.84,5.0,13.2,1.01,0.0,0.0
2023-04-15 01:00:00,1,4,0,249.41,-249.41,5.0,16.2,1.25,0.0,0.0
2023-04-15 02:00:00,2,4,0,311.6,-311.6,5.0,15.9,4.59,0.0,0.0
2023-04-15 03:00:00,3,4,0,575.28,-575.28,5.0,17.0,4.75,0.0,0.0
2023-04-15 04:00:00,4,4,0,727.89,-727.89,5.0,13.4,1.33,0.0,0.0
2023-04-15 05:00:00,5,4,0,461.08,-461.08,5.0,16.4,1.96,0.0,0.0
2023-04-15 06:00:00,6,4,0,545.61,-545.61,5.0,21.6,3.72,0.0,0.0
2023-04-15 07:00:00,7,4,27.13,2508.89,-2481.76,5.0,19.4,30.95,0.0,0.0
2023-04-15 08:00:00,8,4,591.99,2576.37,-1984.38,5.0,18.4,35.34,0.0,0.0
2023-04-15 09:00:00,9,4,916.05,1333.53,-417.49,5.0,20.2,32.61,0.0,0.0
2023-04-15 10:00:00,10,4,1499.35,532.14,967.2,6.56,22.1,4.76,0.0,0.0
2023-04-15 11:00:00,11,4,2092.03,515.06,1576.98,9.1,21.0,2.48,0.0,0.0
2023-04-15 12:00:00,12,4,2551.84,378.94,2172.91,12.61,21.5,2.0,0.0,0.0
2023-04-15 13:00:00,13,4,455.15,270.15,185.0,12.91,24.5,4.45,0.0,0.0
2023-04-15 14:00:00,14,4,2630.2,402.11,2228.09,16.5,28.6,4.72,0.0,0.0
2023-04-15 15:00:00,15,4,2116.13,457.69,1658.44,19.18,24.8,3.0,0.0,0.0
2023-04-15 16:00:00,16,4,1535.83,699.2,836.62,20.52,27.5,2.73,0.0,0.0
2023-04-15 17:00:00,17,4,194.59,574.78,-380.19,19.91,20.1,4.51,0.0,0.0
2023-04-15 18:00:00,18,4,447.42,640.88,-193.46,19.6,21.4,2.1,0.0,0.0
2023-04-15 19:00:00,19,4,55.9,2753.68,-2697.77,15.25,18.2,3.65,0.0,0.0
2023-04-15 20:00:00,20,4,0,2680.52,-2680.52,10.92,19.4,21.75,0.0,0.0
2023-04-15 21:00:00,21,4,0,2116.38,-2116.38,7.51,20.2,21.87,0.0,0.0
2023-04-15 22:00:00,22,4,0,2174.13,-2174.13,5.0,19.3,30.18,0.0,0.0
2023-04-15 23:00:00,23,4,0,287.52,-287.52,5.0,15.9,3.85,0.0,0.0
2023-04-16 00:00:00,0,4,0,534.97,-534.97,5.0,11.4,1.89,0.0,0.0
2023-04-16 01:00:00,1,4,0,503.59,-503.59,5.0,15.4,2.21,0.0,0.0
2023-04-16 02:00:00,2,4,0,291.07,-291.07,5.0,10.3,3.04,0.0,0.0
2023-04-16 03:00:00,3,4,0,583.76,-583.76,5.0,16.1,3.87,0.0,0.0
2023-04-16 04:00:00,4,4,0,576.14,-576.14,5.0,10.2,1.68,0.0,0.0
2023-04-16 05:00:00,5,4,0,452.55,-452.55,5.0,14.7,1.06,0.0,0.0
2023-04-16 06:00:00,6,4,0,431.16,-431.16,5.0,17.2,2.16,0.0,0.0
2023-04-16 07:00:00,7,4,8.35,2477.84,-2469.49,5.0,19.4,29.11,0.0,0.0
2023-04-16 08:00:00,8,4,479.05,2993.51,-2514.47,5.0,19.8,38.79,0.0,0.0
2023-04-16 09:00:00,9,4,161.39,2190.13,-2028.75,5.0,17.5,32.29,0.0,0.0
2023-04-16 10:00:00,10,4,1338.57,604.46,734.11,6.18,18.9,2.56,0.0,0.0
2023-04-16 11:00:00,11,4,2129.53,681.88,1447.66,8.52,22.6,4.07,0.0,0.0
2023-04-16 12:00:00,12,4,371.73,368.75,2.99,8.52,20.3,3.27,0.0,0.0
2023-04-16 13:00:00,13,4,473.95,393.04,80.91,8.65,26.2,3.88,0.0,0.0
2023-04-16 14:00:00,14,4,2483.54,487.83,1995.71,11.87,25.3,4.37,0.0,0.0
2023-04-16 15:00:00,15,4,1845.49,238.76,1606.73,14.46,23.7,1.92,0.0,0.0
2023-04-16 16:00:00,16,4,237.09,439.18,-202.09,14.14,23.8,1.95,0.0,0.0
2023-04-16 17:00:00,17,4,120.23,281.61,-161.39,13.88,20.3,2.85,0.0,0.0
2023-04-16 18:00:00,18,4,570.79,459.43,111.35,14.06,17.7,4.5,0.0,0.0
2023-04-16 19:00:00,19,4,5.8,1668.13,-1662.32,11.38,18.5,1.25,0.0,0.0
2023-04-16 20:00:00,20,4,0,2243.55,-2243.55,7.76,21.3,31.3,0.0,0.0
2023-04-16 21:00:00,21,4,0,2868.81,-2868.81,5.0,17.7,30.96,0.0,0.0
2023-04-16 22:00:00,22,4,0,2084.78,-2084.78,5.0,16.1,27.25,0.0,0.0
2023-04-16 23:00:00,23,4,0,467.72,-467.72,5.0,16.5,2.49,0.0,0.0
2023-04-17 00:00:00,0,4,0,542.04,-542.04,5.0,9.3,1.7,0.0,0.0
2023-04-17 01:00:00,1,4,0,599.3,-599.3,5.0,12.3,2.52,0.0,0.0
2023-04-17 02:00:00,2,4,0,611.31,-611.31,5.0,9.9,1.62,0.0,0.0
2023-04-17 03:00:00,3,4,0,438.47,-438.47,5.0,13.7,1.54,0.0,0.0
2023-04-17 04:00:00,4,4,0,505.72,-505.72,5.0,15.5,2.7,0.0,0.0
2023-04-17 05:00:00,5,4,0,468.46,-468.46,5.0,15.0,3.02,0.0,0.0
2023-04-17 06:00:00,6,4,0,452.03,-452.03,5.0,13.9,2.54,0.0,0.0
2023-04-17 07:00:00,7,4,0,2434.3,-2434.3,5.0,15.6,31.99,0.0,0.0
2023-04-17 08:00:00,8,4,489.25,2026.82,-1537.57,5.0,14.8,35.19,0.0,0.0
2023-04-17 09:00:00,9,4,1120.18,2451.37,-1331.18,5.0,21.0,34.95,0.0,0.0
2023-04-17 10:00:00,10,4,1595.85,312.83,1283.02,7.07,18.5,1.53,0.0,0.0
2023-04-17 11:00:00,11,4,2032.5,401.87,1630.63,9.7,19.4,1.45,0.0,0.0
2023-04-17 12:00:00,12,4,2447.68,570.36,1877.32,12.73,19.9,2.04,0.0,0.0
2023-04-17 13:00:00,13,4,2991.74,439.0,2552.74,16.84,25.5,2.58,0.0,0.0
2023-04-17 14:00:00,14,4,2473.19,471.69,2001.49,20.07,28.4,1.16,0.0,0.0
2023-04-17 15:00:00,15,4,2091.0,290.81,1800.19,22.98,22.0,4.97,0.0,0.0
2023-04-17 16:00:00,16,4,1655.44,359.42,1296.02,25.07,26.5,1.98,0.0,0.0
2023-04-17 17:00:00,17,4,1116.21,379.19,737.02,26.26,21.5,2.45,0.0,0.0
2023-04-17 18:00:00,18,4,388.09,591.33,-203.23,25.93,22.7,2.92,0.0,0.0
2023-04-17 19:00:00,19,4,0,2088.32,-2088.32,22.56,22.4,1.4,0.0,0.0
2023-04-17 20:00:00,20,4,0,1548.2,-1548.2,20.06,17.4,21.58,0.0,0.0
2023-04-17 21:00:00,21,4,0,2642.13,-2642.13,15.8,16.3,31.87,0.0,0.0
2023-04-17 22:00:00,22,4,0,2361.11,-2361.11,11.99,21.9,24.59,0.0,0.0
2023-04-17 23:00:00,23,4,0,476.71,-476.71,11.22,16.3,4.79,0.0,0.0
2023-04-18 00:00:00,0,4,0,431.88,-431.88,10.53,7.4,1.23,0.0,0.0
2023-04-18 01:00:00,1,4,0,722.78,-722.78,9.36,12.2,1.28,0.0,0.0
2023-04-18 02:00:00,2,4,0,492.28,-492.28,8.57,13.7,4.15,0.0,0.0
2023-04-18 03:00:00,3,4,0,527.32,-527.32,7.72,15.0,4.31,0.0,0.0
2023-04-18 04:00:00,4,4,0,614.1,-614.1,6.73,16.7,3.73,0.0,0.0
2023-04-18 05:00:00,5,4,0,555.18,-555.18,5.83,17.5,2.53,0.0,0.0
2023-04-18 06:00:00,6,4,0,435.09,-435.09,5.13,17.3,2.84,0.0,0.0
2023-04-18 07:00:00,7,4,129.94,2218.5,-2088.56,5.0,19.9,41.89,0.0,0.0
2023-04-18 08:00:00,8,4,527.31,2414.05,-1886.74,5.0,19.6,22.34,0.0,0.0
2023-04-18 09:00:00,9,4,701.1,1467.54,-766.44,5.0,19.9,42.14,0.0,0.0
2023-04-18 10:00:00,10,4,1427.94,482.2,945.74,6.53,18.8,3.04,0.0,0.0
2023-04-18 11:00:00,11,4,1882.62,467.43,1415.19,8.81,23.8,3.52,0.0,0.0
2023-04-18 12:00:00,12,4,2610.76,754.99,1855.77,11.8,24.4,1.08,0.0,0.0
2023-04-18 13:00:00,13,4,3056.52,497.94,2558.58,15.93,24.7,4.24,0.0,0.0
2023-04-18 14:00:00,14,4,403.79,417.87,-14.08,15.91,22.4,1.7,0.0,0.0
2023-04-18 15:00:00,15,4,2028.91,614.42,1414.48,18.19,22.7,3.52,0.0,0.0
2023-04-18 16:00:00,16,4,1469.47,419.38,1050.08,19.88,25.1,2.24,0.0,0.0
2023-04-18 17:00:00,17,4,1086.94,492.89,594.05,20.84,22.9,2.61,0.0,0.0
2023-04-18 18:00:00,18,4,609.52,309.98,299.54,21.32,19.2,1.11,0.0,0.0
2023-04-18 19:00:00,19,4,0,2248.92,-2248.92,17.69,16.6,1.31,0.0,0.0
2023-04-18 20:00:00,20,4,0,1863.78,-1863.78,14.69,18.3,27.45,0.0,0.0
2023-04-18 21:00:00,21,4,0,1975.54,-1975.54,11.5,17.1,29.89,0.0,0.0
2023-04-18 22:00:00,22,4,0,2464.96,-2464.96,7.53,16.5,23.33,0.0,0.0
2023-04-18 23:00:00,23,4,0,285.23,-285.23,7.07,19.3,2.16,0.0,0.0
2023-04-19 00:00:00,0,4,0,273.01,-273.01,6.63,12.5,1.11,0.0,0.0
2023-04-19 01:00:00,1,4,0,605.47,-605.47,5.65,13.3,2.69,0.0,0.0
2023-04-19 02:00:00,2,4,0,573.26,-573.26,5.0,11.8,2.42,0.0,0.0
2023-04-19 03:00:00,3,4,0,469.67,-469.67,5.0,14.9,3.35,0.0,0.0
2023-04-19 04:00:00,4,4,0,787.41,-787.41,5.0,14.6,2.44,0.0,0.0
2023-04-19 05:00:00,5,4,0,511.69,-511.69,5.0,12.0,1.63,0.0,0.0
2023-04-19 06:00:00,6,4,0,483.88,-483.88,5.0,18.9,2.52,0.0,0.0
2023-04-19 07:00:00,7,4,21.87,1298.62,-1276.75,5.0,17.6,23.52,0.0,0.0
2023-04-19 08:00:00,8,4,407.1,2088.51,-1681.41,5.0,23.8,43.79,0.0,0.0
2023-04-19 09:00:00,9,4,973.91,1908.47,-934.56,5.0,17.0,45.19,0.0,0.0
2023-04-19 10:00:00,10,4,1352.18,454.66,897.53,6.45,22.1,4.14,0.0,0.0
2023-04-19 11:00:00,11,4,2048.32,375.52,1672.8,9.15,18.7,4.9,0.0,0.0
2023-04-19 12:00:00,12,4,2541.13,546.17,1994.96,12.36,24.5,1.16,0.0,0.0
2023-04-19 13:00:00,13,4,2819.27,319.82,2499.45,16.39,26.0,3.48,0.0,0.0
2023-04-19 14:00:00,14,4,2330.81,710.37,1620.43,19.01,23.9,2.35,0.0,0.0
2023-04-19 15:00:00,15,4,2063.36,529.43,1533.92,21.48,25.7,2.24,0.0,0.0
2023-04-19 16:00:00,16,4,213.78,415.93,-202.15,21.16,23.6,3.13,0.0,0.0
2023-04-19 17:00:00,17,4,140.55,415.91,-275.37,20.71,20.2,1.77,0.0,0.0
2023-04-19 18:00:00,18,4,449.16,695.15,-245.99,20.32,20.8,1.47,0.0,0.0
2023-04-19 19:00:00,19,4,14.99,2351.3,-2336.31,16.55,15.3,4.16,0.0,0.0
2023-04-19 20:00:00,20,4,0,1996.93,-1996.93,13.33,18.5,33.74,0.0,0.0
2023-04-19 21:00:00,21,4,0,2406.84,-2406.84,9.44,20.7,16.42,0.0,0.0
2023-04-19 22:00:00,22,4,0,1597.71,-1597.71,6.87,16.8,29.41,0.0,0.0
2023-04-19 23:00:00,23,4,0,350.76,-350.76,6.3,15.6,2.51,0.0,0.0
2023-04-20 00:00:00,0,4,0,550.05,-550.05,5.41,13.8,4.35,0.0,0.0
2023-04-20 01:00:00,1,4,0,593.68,-593.68,5.0,11.3,1.19,0.0,0.0
2023-04-20 02:00:00,2,4,0,585.02,-585.02,5.0,9.3,2.9,0.0,0.0
2023-04-20 03:00:00,3,4,0,378.72,-378.72,5.0,9.3,2.59,0.0,0.0
2023-04-20 04:00:00,4,4,0,681.23,-681.23,5.0,17.2,3.78,0.0,0.0
2023-04-20 05:00:00,5,4,0,577.61,-577.61,5.0,18.7,3.58,0.0,0.0
2023-04-20 06:00:00,6,4,0,548.18,-548.18,5.0,19.8,2.09,0.0,0.0
2023-04-20 07:00:00,7,4,0,2278.8,-2278.8,5.0,23.6,32.09,0.0,0.0
2023-04-20 08:00:00,8,4,61.36,2765.28,-2703.92,5.0,17.4,31.18,0.0,0.0
2023-04-20 09:00:00,9,4,914.33,2696.2,-1781.86,5.0,19.0,26.8,0.0,0.0
2023-04-20 10:00:00,10,4,1470.81,366.01,1104.81,6.78,21.0,4.75,0.0,0.0
2023-04-20 11:00:00,11,4,1934.71,424.61,1510.1,9.22,21.2,3.57,0.0,0.0
2023-04-20 12:00:00,12,4,2514.3,496.52,2017.78,12.47,23.7,3.3,0.0,0.0
2023-04-20 13:00:00,13,4,2902.56,553.21,2349.36,16.26,25.3,2.55,0.0,0.0
2023-04-20 14:00:00,14,4,2555.06,596.64,1958.42,19.42,24.7,2.04,0.0,0.0
2023-04-20 15:00:00,15,4,1814.95,515.63,1299.32,21.52,25.2,3.39,0.0,0.0
2023-04-20 16:00:00,16,4,1480.1,583.62,896.48,22.96,27.0,3.84,0.0,0.0
2023-04-20 17:00:00,17,4,938.48,238.71,699.77,24.09,24.0,2.58,0.0,0.0
2023-04-20 18:00:00,18,4,380.04,455.38,-75.34,23.97,19.8,1.98,0.0,0.0
2023-04-20 19:00:00,19,4,0,1711.47,-1711.47,21.21,17.2,1.44,0.0,0.0
2023-04-20 20:00:00,20,4,0,1780.03,-1780.03,18.34,17.4,31.0,0.0,0.0
2023-04-20 21:00:00,21,4,0,1258.67,-1258.67,16.31,19.3,25.77,0.0,0.0
2023-04-20 22:00:00,22,4,0,2213.39,-2213.39,12.74,13.9,31.13,0.0,0.0
2023-04-20 23:00:00,23,4,0,321.45,-321.45,12.22,15.6,1.56,0.0,0.0
2023-04-21 00:00:00,0,4,0,371.72,-371.72,11.62,10.7,2.27,0.0,0.0
2023-04-21 01:00:00,1,4,0,694.35,-694.35,10.5,13.3,2.11,0.0,0.0
2023-04-21 02:00:00,2,4,0,490.25,-490.25,9.71,14.4,2.11,0.0,0.0
2023-04-21 03:00:00,3,4,0,461.47,-461.47,8.96,11.6,2.73,0.0,0.0
2023-04-21 04:00:00,4,4,0,555.71,-555.71,8.07,14.9,4.18,0.0,0.0
2023-04-21 05:00:00,5,4,0,459.0,-459.0,7.33,13.5,4.22,0.0,0.0
2023-04-21 06:00:00,6,4,0,328.26,-328.26,6.8,16.9,4.17,0.0,0.0
2023-04-21 07:00:00,7,4,0,1483.7,-1483.7,5.0,17.7,40.6,0.0,0.0
2023-04-21 08:00:00,8,4,500.12,2842.9,-2342.79,5.0,18.3,23.64,0.0,0.0
2023-04-21 09:00:00,9,4,1033.39,1394.78,-361.39,5.0,21.7,22.97,0.0,0.0
2023-04-21 10:00:00,10,4,1505.48,512.15,993.33,6.6,21.0,3.54,0.0,0.0
2023-04-21 11:00:00,11,4,1947.8,510.31,1437.49,8.92,22.2,1.32,0.0,0.0
2023-04-21 12:00:00,12,4,2364.22,581.07,1783.14,11.8,23.1,3.02,0.0,0.0
2023-04-21 13:00:00,13,4,462.99,532.7,-69.71,11.68,27.5,2.47,0.0,0.0
2023-04-21 14:00:00,14,4,2385.11,615.95,1769.16,14.54,21.5,3.11,0.0,0.0
2023-04-21 15:00:00,15,4,2182.03,510.09,1671.94,17.23,23.1,2.73,0.0,0.0
2023-04-21 16:00:00,16,4,1457.82,317.33,1140.49,19.07,18.3,4.01,0.0,0.0
2023-04-21 17:00:00,17,4,980.33,260.15,720.18,20.24,20.9,2.17,0.0,0.0
2023-04-21 18:00:00,18,4,532.14,611.22,-79.09,20.11,20.9,1.16,0.0,0.0
2023-04-21 19:00:00,19,4,0,2730.92,-2730.92,15.7,20.8,1.03,0.0,0.0
2023-04-21 20:00:00,20,4,0,2178.36,-2178.36,12.19,17.4,15.9,0.0,0.0
2023-04-21 21:00:00,21,4,0,2820.66,-2820.66,7.64,20.6,22.51,0.0,0.0
2023-04-21 22:00:00,22,4,0,1372.84,-1372.84,5.43,15.3,32.59,0.0,0.0
2023-04-21 23:00:00,23,4,0,399.44,-399.44,5.0,14.3,1.85,0.0,0.0
2023-04-22 00:00:00,0,4,0,412.99,-412.99,5.0,9.9,1.05,0.0,0.0
2023-04-22 01:00:00,1,4,0,313.72,-313.72,5.0,10.4,2.63,0.0,0.0
2023-04-22 02:00:00,2,4,0,435.8,-435.8,5.0,8.1,3.47,0.0,0.0
2023-04-22 03:00:00,3,4,0,658.77,-658.77,5.0,10.8,4.68,0.0,0.0
2023-04-22 04:00:00,4,4,0,613.42,-613.42,5.0,15.1,2.14,0.0,0.0
2023-04-22 05:00:00,5,4,0,583.75,-583.75,5.0,19.2,4.8,0.0,0.0
2023-04-22 06:00:00,6,4,0,690.87,-690.87,5.0,16.6,4.37,0.0,0.0
2023-04-22 07:00:00,7,4,0,2845.35,-2845.35,5.0,19.8,27.61,0.0,0.0
2023-04-22 08:00:00,8,4,563.79,2078.57,-1514.78,5.0,20.3,31.25,0.0,0.0
2023-04-22 09:00:00,9,4,1040.15,1997.7,-957.55,5.0,17.7,42.92,0.0,0.0
2023-04-22 10:00:00,10,4,1543.79,584.47,959.31,6.55,23.9,4.87,0.0,0.0
2023-04-22 11:00:00,11,4,2024.28,512.5,1511.79,8.99,20.8,4.85,0.0,0.0
2023-04-22 12:00:00,12,4,2624.8,320.99,2303.81,12.7,24.4,4.39,0.0,0.0
2023-04-22 13:00:00,13,4,3008.07,673.78,2334.29,16.47,24.0,3.12,0.0,0.0
2023-04-22 14:00:00,14,4,2563.56,460.86,2102.69,19.86,28.2,3.19,0.0,0.0
2023-04-22 15:00:00,15,4,1965.47,424.74,1540.74,22.34,26.4,2.98,0.0,0.0
2023-04-22 16:00:00,16,4,1536.47,337.4,1199.07,24.28,25.2,4.09,0.0,0.0
2023-04-22 17:00:00,17,4,1164.24,501.0,663.24,25.35,21.6,1.72,0.0,0.0
2023-04-22 18:00:00,18,4,547.43,436.63,110.8,25.53,20.2,2.16,0.0,0.0
2023-04-22 19:00:00,19,4,0,2752.83,-2752.83,21.09,19.4,4.22,0.0,0.0
2023-04-22 20:00:00,20,4,0,2582.94,-2582.94,16.92,17.8,32.13,0.0,0.0
2023-04-22 21:00:00,21,4,0,1597.9,-1597.9,14.34,21.1,16.67,0.0,0.0
2023-04-22 22:00:00,22,4,0,2542.94,-2542.94,10.24,19.1,15.44,0.0,0.0
2023-04-22 23:00:00,23,4,0,614.16,-614.16,9.25,13.6,3.84,0.0,0.0
2023-04-23 00:00:00,0,4,0,494.45,-494.45,8.45,7.2,1.7,0.0,0.0
2023-04-23 01:00:00,1,4,0,557.15,-557.15,7.55,12.5,3.3,0.0,0.0
2023-04-23 02:00:00,2,4,0,602.72,-602.72,6.58,13.8,2.45,0.0,0.0
2023-04-23 03:00:00,3,4,0,315.28,-315.28,6.07,13.3,2.25,0.0,0.0
2023-04-23 04:00:00,4,4,0,551.49,-551.49,5.18,9.9,3.0,0.0,0.0
2023-04-23 05:00:00,5,4,0,451.31,-451.31,5.0,13.2,2.45,0.0,0.0
2023-04-23 06:00:00,6,4,0,561.54,-561.54,5.0,17.1,2.92,0.0,0.0
2023-04-23 07:00:00,7,4,53.28,2743.5,-2690.22,5.0,16.7,35.73,0.0,0.0
2023-04-23 08:00:00,8,4,231.08,1694.08,-1462.99,5.0,17.3,25.9,0.0,0.0
2023-04-23 09:00:00,9,4,1153.62,1435.64,-282.02,5.0,20.3,31.42,0.0,0.0
2023-04-23 10:00:00,10,4,209.05,551.79,-342.74,5.0,20.0,2.22,0.0,0.0
2023-04-23 11:00:00,11,4,1918.2,611.29,1306.91,7.11,22.1,3.51,0.0,0.0
2023-04-23 12:00:00,12,4,2572.8,565.46,2007.34,10.35,21.8,3.42,0.0,0.0
2023-04-23 13:00:00,13,4,2936.07,409.8,2526.27,14.42,20.7,2.36,0.0,0.0
2023-04-23 14:00:00,14,4,2496.95,607.97,1888.99,17.47,22.2,3.59,0.0,0.0
2023-04-23 15:00:00,15,4,1968.84,601.1,1367.74,19.67,27.2,2.37,0.0,0.0
2023-04-23 16:00:00,16,4,1546.25,334.76,1211.49,21.63,23.2,3.6,0.0,0.0
2023-04-23 17:00:00,17,4,1003.64,608.56,395.09,22.26,24.9,4.43,0.0,0.0
